International plan,Voice mail plan,Churn,Account length,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls
0,0,0,1.273609333,-0.589413535,0.282625979,0.284711761,1.812137653,0.147654468,0.461506581,-0.932594531,-1.699181536,-0.597526734,-1.191954841
0,0,0,0.71744358,-0.589413535,-2.302236176,1.535686701,1.093672931,0.246872316,-0.483918765,1.797279349,0.309552452,-0.190316542,-0.42917241
0,1,0,0.161277827,1.394462135,1.917306828,0.184633766,0.465507053,2.578491747,0.790435816,-1.911228563,1.493270695,1.031314036,0.33361002
1,0,1,0.919685672,-0.589413535,1.448673718,0.584945747,0.905223167,0.842179405,-0.550886393,-0.005467553,0.237811952,-0.597526734,-1.191954841
0,0,0,-0.622410279,-0.589413535,-1.641721792,2.086115675,0.222092776,-1.241395405,-0.123475352,-1.241636857,-0.336112044,-1.004736927,-0.42917241
0,0,0,-1.936983877,-0.589413535,1.035390975,1.585725699,-1.658478819,1.437486494,-0.310590785,1.848786403,2.138935191,-1.004736927,-1.191954841
0,0,0,1.72865404,-0.589413535,-0.682315425,-0.916224181,0.608807394,0.494916937,-1.378133571,-1.705200346,-0.085020296,-0.190316542,0.33361002
0,0,0,-1.785302308,-0.589413535,-2.315151262,-1.616770148,-0.413925175,-0.199608,0.906644348,0.046039501,-0.013279796,1.438524229,-0.42917241
0,0,0,-0.774091848,-0.589413535,0.651628428,-0.666029193,-1.362063046,0.693352633,0.309844598,0.200560664,-0.300241794,-0.597526734,1.096392451
1,0,1,-1.229136555,-0.589413535,1.32690291,0.885179732,-0.074322997,-0.993350785,-0.1805948,-2.426299107,0.273682202,-1.004736927,-1.191954841
0,0,0,-2.467869368,-0.589413535,-0.746890853,-0.065561222,0.987669939,0.395699089,1.674802442,-0.675059259,-1.483960038,-0.597526734,1.859174882
0,0,0,-1.583060216,-0.589413535,-1.147258511,0.685023742,0.163202225,0.246872316,0.04394372,-0.108481662,1.493270695,-1.004736927,0.33361002
0,0,0,0.085437043,-0.589413535,1.559374453,0.384789756,-1.338506825,-1.241395405,-0.462252767,-0.469031042,0.130201203,1.438524229,1.096392451
0,0,0,-1.861143092,-0.589413535,-1.78747776,0.234672763,0.070940362,-0.050781228,0.453628037,1.127687642,-0.407852544,-0.190316542,-0.42917241
0,0,0,-2.215066753,-0.589413535,0.754949114,-0.015522225,0.212277684,-1.042959709,1.144970321,0.612617099,1.206308697,1.438524229,0.33361002
0,0,0,-1.229136555,-0.589413535,0.692218698,0.184633766,-0.943940134,-0.844524013,-1.317074851,0.458095936,0.560644201,-0.190316542,0.33361002
0,1,0,0.338239658,1.247508382,-0.931392078,-1.166419169,1.759136157,0.494916937,-0.474070584,0.50960299,0.488903701,0.216893651,-0.42917241
0,0,0,1.40001064,-0.589413535,-0.534714445,0.284711761,-0.932162023,0.594134785,0.290148237,-0.726566314,-2.416586532,-0.597526734,-0.42917241
0,0,0,-0.97633394,-0.589413535,0.18484033,1.085335723,-1.896004041,-0.249216924,-0.405133319,0.303574773,0.201941703,0.216893651,0.33361002
0,0,0,-1.229136555,-0.589413535,-0.925857041,-1.016302177,-1.132389897,0.04843662,1.125273959,-0.572045151,0.739995449,-0.190316542,1.096392451
0,0,0,1.147208025,-0.589413535,-1.178623719,-1.166419169,0.259390125,-0.001172304,0.339389141,-1.447665074,0.166071453,0.624103844,-0.42917241
0,1,0,0.489921227,1.100554628,0.782624298,0.685023742,1.066190673,-0.794915089,0.971642341,0.870152371,-1.08938729,0.216893651,0.33361002
0,0,0,-0.268486618,-0.589413535,-2.180465368,-0.465873203,-0.117509401,-0.298825848,-1.143746871,-1.03560864,0.417163201,1.845734422,-0.42917241
1,0,0,1.172488287,-0.589413535,0.079674632,0.634984744,-0.700525856,0.494916937,-1.776000071,-0.675059259,-0.049150046,-0.190316542,-0.42917241
0,0,1,1.475851425,-0.589413535,-0.222907376,-1.616770148,-1.110796695,-1.291004329,-1.202835955,0.561110045,0.022590454,-0.597526734,-1.191954841
0,1,0,-0.672970802,1.394462135,-0.468294004,1.085335723,-0.099842236,2.479273899,1.487687009,-0.726566314,1.062827698,-1.004736927,1.859174882
0,0,0,-0.344327403,-0.589413535,0.347201408,-1.016302177,-0.26277276,-0.546870469,-1.33283194,-0.21149577,2.282416191,-0.190316542,0.33361002
0,0,0,-0.040964265,-0.589413535,-0.944307164,-1.116380172,0.292761437,0.991006177,-1.131929054,2.05481462,1.457400445,1.845734422,0.33361002
0,0,0,0.768004103,-0.589413535,0.155320134,0.484867751,0.002234719,0.04843662,0.028186631,1.282208805,-0.013279796,2.660154807,0.33361002
0,0,1,-0.29376688,-0.589413535,-0.927702053,-1.466653155,0.269205217,-1.588657874,0.270451876,-0.005467553,0.022590454,-0.190316542,2.621957313
1,0,1,0.565762011,-0.589413535,-0.995967507,0.284711761,-1.403286431,-0.199608,0.999217247,1.488237023,-1.412219538,0.624103844,1.859174882
0,1,0,0.742723842,1.320985258,1.43391362,0.384789756,0.46943309,1.090224025,0.055761537,0.921659425,0.847606199,-0.190316542,-0.42917241
0,0,0,-0.040964265,-0.589413535,-1.012572617,-0.515912201,-1.059758217,-1.489440026,-0.625732567,-0.263002825,0.094330953,0.624103844,-0.42917241
0,0,0,-1.633620739,-0.589413535,-0.080841433,2.18619367,0.324169731,-1.53904895,0.837707083,2.363856946,-0.120890546,-0.597526734,-0.42917241
0,0,0,-0.344327403,-0.589413535,-1.018107653,-0.465873203,-0.529743258,0.246872316,1.085881237,0.458095936,-0.981776541,0.216893651,1.096392451
0,0,0,0.970246195,-0.589413535,1.699595383,1.485647703,-0.871308454,1.536704342,-1.277682128,0.406588882,0.488903701,1.845734422,0.33361002
0,0,0,2.23425927,-0.589413535,0.745724053,-1.016302177,-1.120611787,0.842179405,-1.389951388,-1.602186237,0.524773951,1.031314036,-0.42917241
0,1,0,-0.116805049,1.835323395,0.070449571,0.735062739,0.019901884,-0.646088317,-0.468161676,-0.829580422,0.058460703,4.288995578,1.096392451
0,0,0,0.287679135,-0.589413535,-1.446150494,0.93521873,0.275094272,-1.638266798,-0.426799317,0.612617099,0.022590454,0.216893651,0.33361002
0,1,0,0.186558089,2.423138408,-0.145416862,0.484867751,-1.261949109,-1.092568633,-0.349983507,0.14905361,0.201941703,1.031314036,-1.191954841
0,1,0,0.515201488,0.880123998,0.598123073,0.484867751,0.2888354,0.991006177,0.735286004,0.355081827,-0.300241794,-1.004736927,-1.191954841
0,0,0,0.388800181,-0.589413535,-2.136185074,0.034516773,-0.090027144,-0.249216924,0.175909341,-0.675059259,-0.085020296,0.624103844,-0.42917241
0,0,0,1.526411948,-0.589413535,-0.112206641,-0.015522225,0.261353143,-1.291004329,-1.175261049,-1.602186237,0.453033451,-0.190316542,-0.42917241
1,0,0,-2.063385184,-0.589413535,1.074136232,-0.11560022,0.131793931,1.040615101,-0.373619141,-0.263002825,-2.057884034,-0.190316542,-1.191954841
1,1,0,0.464640965,1.761846518,-0.11958669,0.034516773,0.176943354,-0.348434772,0.58953293,-0.469031042,0.7041252,-0.190316542,-1.191954841
0,0,0,0.616322534,-0.589413535,0.837974665,0.084555771,-1.110796695,-0.646088317,-0.044689906,0.252067719,-0.802425292,-1.004736927,-1.191954841
0,0,0,1.40001064,-0.589413535,1.074136232,1.085335723,-0.370738771,-0.44765262,-0.304681876,2.621392218,-0.910036041,-0.190316542,-0.42917241
0,0,0,0.21183835,-0.589413535,-0.783791098,1.385569708,0.326132749,0.792570481,-0.375588777,-0.726566314,-0.085020296,0.216893651,0.33361002
0,0,0,-0.142085311,-0.589413535,-0.682315425,0.434828754,-0.476741762,0.346090165,-0.227866067,-0.623552205,-0.730684792,-0.597526734,0.33361002
0,0,0,-0.268486618,-0.589413535,-0.684160437,1.285491713,-1.456287927,0.891788329,1.438446105,-1.499172129,-2.022013785,-0.190316542,-0.42917241
0,1,0,0.110717304,0.953600875,-0.599289874,0.584945747,-0.060581869,-2.828880975,1.304510848,-0.366016933,-0.551333543,-0.597526734,0.33361002
0,0,0,0.009596258,-0.589413535,0.753104102,1.185413718,-0.231364467,0.04843662,1.521170823,-0.108481662,0.130201203,-0.190316542,-0.42917241
0,0,0,-0.142085311,-0.589413535,-0.558699604,-0.215678215,1.183971775,0.792570481,-0.003327547,1.024673534,-0.766555042,-1.004736927,-0.42917241
0,0,0,0.565762011,-0.589413535,0.459747155,-0.615990196,-1.234466852,0.544525861,0.489081487,-0.005467553,-0.085020296,-0.190316542,-1.191954841
0,1,0,1.020806718,1.467939012,2.371179841,1.13537472,0.930742406,1.38787757,-0.950722529,0.14905361,-1.01764679,-0.597526734,-0.42917241
0,1,0,-0.647690541,0.806647122,0.568602877,-0.515912201,0.812961304,-0.646088317,0.286208965,0.097546556,1.026957448,-0.597526734,1.859174882
0,1,0,0.641602796,1.174031505,-2.224745662,1.235452715,2.063404004,-0.497261545,-0.832544361,-1.39615802,0.66825495,0.624103844,-1.191954841
0,0,0,1.324169856,-0.589413535,0.911775155,0.084555771,-0.779046591,1.784748962,0.038034812,0.458095936,0.811735949,-1.004736927,-1.191954841
0,1,1,-0.091524788,1.761846518,-1.650946854,-0.666029193,1.490202641,0.643743709,-0.314530057,0.355081827,-0.587203793,0.624103844,0.33361002
0,0,0,0.363519919,-0.589413535,-0.604824911,1.385569708,-1.8488916,-1.291004329,-0.06832554,0.200560664,0.309552452,-0.190316542,0.33361002
1,0,1,-2.113945707,-0.589413535,-0.307777939,0.885179732,0.573473064,-0.44765262,2.590683245,-0.314509879,1.206308697,-0.597526734,-1.191954841
0,1,0,0.110717304,0.880123998,0.136870012,0.685023742,1.097598967,-0.44765262,2.630075968,0.200560664,-0.479593043,-1.004736927,-0.42917241
0,0,0,0.515201488,-0.589413535,-1.722902331,-0.015522225,1.16630461,0.643743709,-1.0472347,-1.087115694,-0.407852544,1.845734422,0.33361002
0,0,0,0.616322534,-0.589413535,0.605503122,-0.565951198,0.294724456,1.338268646,-0.283015879,-1.39615802,0.381292952,-1.004736927,0.33361002
0,0,0,0.591042273,-0.589413535,-0.525489384,-0.11560022,-1.566216956,0.941397253,-0.952692165,-0.984101585,-0.371982294,-1.004736927,0.33361002
0,1,0,0.565762011,1.761846518,0.605503122,-1.166419169,1.003374086,-1.092568633,0.148334435,-0.778073368,-1.304608789,-1.004736927,1.096392451
0,0,0,0.591042273,-0.589413535,1.013250828,-1.967043131,-0.413925175,0.544525861,1.661014989,0.870152371,0.058460703,0.624103844,1.096392451
0,0,0,0.818564626,-0.589413535,-0.049476225,-0.415834205,-0.252957669,-0.149999076,-0.086052265,-0.623552205,-1.340479038,-0.597526734,0.33361002
0,1,0,-2.518429891,1.320985258,-0.606669923,-1.616770148,-0.541521369,-1.638266798,-0.539068577,0.664124153,-0.085020296,-1.004736927,-0.42917241
0,0,0,0.161277827,-0.589413535,1.494799024,0.384789756,-1.923486298,0.494916937,-1.407678113,2.466871055,-0.156760795,0.216893651,-0.42917241
0,1,0,-0.243206357,0.880123998,-0.615894984,-0.11560022,1.511795843,0.197263392,-1.250107222,-0.005467553,-1.448089788,-0.597526734,-0.42917241
1,0,1,1.956176393,-0.589413535,-1.014417629,1.685803694,-1.161835172,-1.092568633,1.320267937,0.664124153,0.417163201,-1.004736927,0.33361002
0,0,0,0.565762011,-0.589413535,0.551997767,-2.567511102,0.726588496,0.842179405,0.749073457,-0.108481662,-0.156760795,2.660154807,-0.42917241
0,0,1,1.753934301,-0.589413535,1.95974211,-2.81770609,-0.645561342,2.181620355,1.158757774,-0.159988716,-0.551333543,-0.190316542,-0.42917241
0,0,0,0.869125149,-0.589413535,0.210670502,-2.81770609,-0.765305462,0.445308013,0.605290019,-0.005467553,-0.658944292,-1.004736927,-0.42917241
0,1,0,0.843844888,3.084430298,0.540927694,1.485647703,-1.324765697,0.197263392,-1.269803584,0.355081827,0.309552452,-0.190316542,0.33361002
0,0,1,-0.192645834,-0.589413535,1.690370322,0.034516773,0.726588496,1.63592219,-1.09844524,0.14905361,-0.658944292,0.624103844,-0.42917241
0,0,0,0.944965934,-0.589413535,1.131331612,0.184633766,-1.097055566,-0.398043696,-1.486463559,-0.108481662,0.488903701,-1.41194712,-1.191954841
0,0,0,1.475851425,-0.589413535,-1.193383817,-0.11560022,-0.152843732,0.04843662,1.139061412,0.406588882,0.7041252,0.216893651,-1.191954841
0,1,0,0.060156781,1.908800272,-0.750580878,-1.016302177,-1.146131025,0.395699089,-0.342104963,-1.190129803,0.560644201,1.031314036,-0.42917241
0,1,0,1.248329071,1.394462135,0.559377816,0.584945747,-0.890938638,-0.993350785,0.991338702,0.561110045,-1.08938729,0.624103844,-1.191954841
0,0,0,-1.608340477,-0.589413535,-0.822536356,-0.11560022,0.942520516,1.487095418,0.689984373,0.664124153,1.600881444,-1.004736927,1.096392451
1,0,0,-1.709461523,-0.589413535,-0.285637792,-0.065561222,-0.928235987,0.098045544,-1.523886645,0.200560664,-1.376349288,-0.190316542,-1.191954841
0,0,0,-1.15329577,-0.589413535,1.218047188,1.485647703,-0.150880714,-2.283182811,-1.171321777,-0.881087477,-0.407852544,-0.190316542,-0.42917241
0,0,0,0.161277827,-0.589413535,-1.638031768,-0.515912201,0.139646005,0.445308013,-0.625732567,-0.21149577,-1.663311287,0.216893651,0.33361002
0,0,1,-0.571849756,-0.589413535,-1.307774576,0.384789756,0.186758445,1.288659722,0.422113858,0.870152371,-0.838295541,0.216893651,-0.42917241
0,1,1,-0.394887926,0.659693368,-1.654636878,-0.615990196,0.644141725,-1.241395405,-0.698609104,0.818645316,-0.336112044,1.031314036,1.859174882
0,1,0,-1.001614201,0.512739615,1.345353032,0.284711761,-0.247068614,-1.53904895,1.150879229,1.900293457,-0.085020296,-0.597526734,0.33361002
0,1,0,-0.091524788,1.761846518,0.072294583,-0.31575621,1.348865318,0.991006177,0.045913356,-3.198904922,-1.268738539,-0.190316542,2.621957313
1,0,0,0.894405411,-0.589413535,0.072294583,0.134594768,-1.148094044,0.643743709,-0.015145364,1.127687642,0.058460703,1.845734422,0.33361002
0,0,0,0.869125149,-0.589413535,-0.44799887,-0.015522225,-1.265875146,-0.794915089,-0.326347874,-0.932594531,-2.308975783,1.845734422,1.096392451
0,1,0,-0.344327403,0.806647122,-0.252427572,1.085335723,-0.264735779,-0.546870469,0.955885252,-1.138622748,-3.672045275,-1.819157312,-0.42917241
0,0,1,1.197768548,-0.589413535,1.841661326,0.184633766,0.023827921,-0.646088317,1.56844209,-0.056974607,-0.838295541,-1.004736927,0.33361002
0,0,0,-0.040964265,-0.589413535,-0.099291555,0.084555771,-1.988265904,0.891788329,0.205453883,1.33371586,-0.910036041,-1.004736927,0.33361002
0,0,0,0.565762011,-0.589413535,-0.06977136,-1.116380172,-0.309885201,-0.199608,-0.871937084,-0.417523988,-0.407852544,-1.004736927,0.33361002
1,0,0,0.666883057,-0.589413535,1.420998534,-0.666029193,0.426246686,0.04843662,-0.875876356,1.127687642,0.991087198,-0.597526734,-0.42917241
0,0,0,1.273609333,-0.589413535,-0.171247033,-0.565951198,-0.252957669,-0.844524013,-1.608580999,-0.005467553,-2.129624534,-0.597526734,-1.191954841
0,0,0,2.133138224,-0.589413535,-0.73582078,-0.415834205,0.977854847,0.742961557,-0.84830145,-1.087115694,0.201941703,-0.190316542,-0.42917241
0,0,0,-1.077454986,-0.589413535,0.564912853,1.285491713,0.952335608,0.395699089,-0.83845327,-0.623552205,1.493270695,-1.004736927,1.859174882
0,0,0,-1.077454986,-0.589413535,-0.093756519,0.584945747,1.284085712,1.090224025,-0.369679869,-0.675059259,-3.672045275,-1.819157312,1.859174882
0,0,0,0.186558089,-0.589413535,0.574137914,0.835140735,-0.710340948,0.147654468,0.004550997,-1.653693292,-0.300241794,0.216893651,-1.191954841
0,0,0,0.793284365,-0.589413535,-1.069767996,-0.615990196,1.032819361,1.189441874,-0.107718263,1.024673534,0.166071453,-0.190316542,-0.42917241
0,0,0,-0.521289233,-0.589413535,-0.953532225,-1.666809145,-0.368775752,0.594134785,-0.076204084,-1.911228563,2.031324442,-1.004736927,0.33361002
0,0,0,0.237118612,-0.589413535,-1.477515703,-1.917004134,1.464683402,-0.695697241,0.215302064,-0.314509879,2.31828644,-0.597526734,0.33361002
0,0,1,1.703373778,-0.589413535,-0.296707866,1.685803694,0.779589992,-0.646088317,-0.732092918,2.415364001,0.488903701,-1.004736927,0.33361002
0,1,0,0.616322534,1.100554628,-1.088218119,0.184633766,0.538138733,0.742961557,-0.840422906,-0.005467553,-0.013279796,-0.597526734,-0.42917241
0,0,0,1.753934301,-0.589413535,0.085209669,0.284711761,0.088607527,-1.489440026,0.455597673,1.69426524,-0.156760795,-0.597526734,0.33361002
0,0,0,-0.748811586,-0.589413535,0.101814779,-0.816146186,0.630400596,1.437486494,-0.198321525,-0.932594531,1.672621944,-0.190316542,1.096392451
0,0,0,0.591042273,-0.589413535,-0.342833172,0.434828754,-1.102944621,2.578491747,-1.590854274,-0.159988716,0.955216948,3.067365,-0.42917241
0,0,0,-0.824652371,-0.589413535,0.518787547,-1.616770148,1.005337104,1.139832949,-0.188473344,-0.005467553,0.237811952,0.624103844,0.33361002
0,0,0,-0.091524788,-0.589413535,0.548307743,1.685803694,-3.933617105,-4.96206471,-0.507554398,-0.314509879,0.560644201,0.624103844,-0.42917241
1,0,0,-0.066244526,-0.589413535,-0.388958478,-1.466653155,2.084997206,-1.687875722,-1.122080873,-0.366016933,-2.918770029,-0.190316542,-0.42917241
0,0,1,-1.936983877,-0.589413535,-0.562389629,-1.36657516,-1.362063046,-0.943741861,0.73725564,-1.602186237,-0.587203793,-0.597526734,0.33361002
0,0,0,0.894405411,-0.589413535,0.461592167,-1.866965136,0.165165243,-0.249216924,0.449688764,0.973166479,-0.156760795,-1.004736927,-1.191954841
0,0,1,-1.431378647,-0.589413535,2.01693749,-0.716068191,-0.480667799,-0.646088317,0.280300056,0.303574773,-0.264371545,-1.004736927,-1.191954841
0,1,0,-0.116805049,2.349661532,-1.307774576,-0.515912201,0.118052803,2.677709595,-1.474645742,0.921659425,1.134568197,-0.190316542,-1.191954841
0,0,0,-1.936983877,-0.589413535,-0.429548747,0.184633766,-2.166900576,0.04843662,0.077427534,0.818645316,-1.05351704,0.216893651,-0.42917241
0,1,0,0.287679135,1.688369642,0.843509702,-0.565951198,1.107414059,0.842179405,0.955885252,-0.675059259,0.453033451,-1.41194712,1.859174882
1,0,1,0.414080442,-0.589413535,1.991107318,0.885179732,1.162378573,-0.794915089,-0.944813621,-0.726566314,-0.085020296,-0.597526734,-0.42917241
0,1,0,0.919685672,0.806647122,-0.077151409,-0.215678215,0.803146212,2.280838203,0.201514611,0.458095936,-0.874165791,-1.004736927,-1.191954841
0,0,0,-0.142085311,-0.589413535,-0.398183539,0.134594768,1.162378573,-0.497261545,0.567866932,0.870152371,1.349789696,-1.004736927,-1.191954841
0,0,1,1.121927764,-0.589413535,1.223582224,0.785101737,1.694356551,-0.44765262,0.778617999,0.767138262,-0.443722794,3.474575192,-0.42917241
1,0,0,-1.128015509,-0.589413535,-0.032871115,0.685023742,0.298650492,0.494916937,0.699832554,-1.705200346,0.094330953,0.216893651,-0.42917241
0,0,1,0.818564626,-0.589413535,-1.138033449,-0.015522225,-0.02328452,0.246872316,0.845585628,0.973166479,0.560644201,-0.190316542,-1.191954841
0,0,0,-1.203856293,-0.589413535,-1.102978217,0.634984744,-0.209771265,-0.794915089,1.0839116,0.406588882,0.955216948,1.031314036,0.33361002
0,0,1,0.565762011,-0.589413535,1.157161783,-0.666029193,0.504767421,0.04843662,1.328146481,1.076180588,-0.730684792,-0.597526734,2.621957313
0,0,0,-0.97633394,-0.589413535,-0.936927115,0.534906749,-0.606300975,0.197263392,-0.149080621,-0.159988716,0.022590454,0.216893651,-0.42917241
0,1,0,-1.15329577,0.880123998,0.520632559,-0.465873203,-0.013469428,0.643743709,0.301966054,0.50960299,-1.05351704,-1.41194712,-0.42917241
0,0,0,0.616322534,-0.589413535,0.992955694,-1.766887141,0.184795427,-0.348434772,0.185757522,0.458095936,-0.407852544,-0.190316542,-0.42917241
0,0,1,-2.518429891,-0.589413535,0.048309424,0.284711761,-1.285505329,0.29648124,-0.962540346,-1.293143911,-0.085020296,-0.597526734,2.621957313
0,1,1,-0.066244526,2.055754025,-0.211837302,-0.966263179,-0.729971132,1.239050798,-0.560734574,1.024673534,-0.802425292,-1.004736927,3.384739744
0,0,0,0.110717304,-0.589413535,1.330592934,-0.615990196,-0.496371946,0.147654468,-0.330287146,0.612617099,-1.735051786,0.216893651,-0.42917241
0,0,1,-0.040964265,-0.589413535,1.419153522,-2.81770609,0.27705729,0.246872316,0.64074347,-1.293143911,-0.838295541,-1.41194712,1.096392451
0,0,0,1.930896132,-0.589413535,0.89148002,-0.966263179,-0.757453389,-0.149999076,0.311814235,0.303574773,-0.802425292,0.216893651,-0.42917241
0,0,1,1.501131686,-0.589413535,1.02247589,1.785881689,1.38223663,1.685531114,0.357115866,0.046039501,1.313919446,-1.004736927,-0.42917241
0,1,0,-0.268486618,1.027077752,-1.014417629,-0.31575621,0.614696449,-0.497261545,0.414235314,0.406588882,-1.376349288,3.067365,-0.42917241
1,0,1,1.197768548,-0.589413535,0.996645718,-0.966263179,-0.249031632,-1.439831102,-1.553431187,-0.159988716,-0.228501295,-1.004736927,-1.191954841
0,1,1,1.172488287,1.982277148,0.328751285,1.685803694,-1.163798191,-0.050781228,0.215302064,-0.520538096,-0.049150046,-0.190316542,0.33361002
0,0,0,-0.521289233,-0.589413535,-0.516264323,-0.565951198,-1.348321917,-1.092568633,0.672257648,1.591251131,0.560644201,-0.190316542,-1.191954841
1,0,0,0.54048175,-0.589413535,-0.61220496,0.835140735,0.359504062,-0.348434772,0.686045101,-0.159988716,0.453033451,0.216893651,-0.42917241
0,0,0,0.793284365,-0.589413535,0.288161016,-0.015522225,-1.012645776,-0.249216924,0.459536945,0.870152371,-1.268738539,-1.004736927,-1.191954841
0,0,0,-0.445448449,-0.589413535,0.542772706,-1.466653155,0.282946345,-0.398043696,0.920431801,0.406588882,0.991087198,0.216893651,-0.42917241
0,0,1,-0.040964265,-0.589413535,-0.807776258,0.334750759,0.15731317,0.147654468,0.154243344,-0.263002825,-0.515463293,-0.597526734,4.147522175
0,0,1,-0.420168187,-0.589413535,0.856424787,-0.716068191,1.476461512,0.246872316,0.004550997,0.406588882,1.457400445,-0.597526734,1.096392451
0,0,0,-1.380818124,-0.589413535,-1.056852911,-1.666809145,-0.651450397,-1.886311418,-0.125444988,-0.108481662,-0.192631045,0.624103844,-0.42917241
0,0,0,-0.344327403,-0.589413535,-0.483054102,0.284711761,0.473359127,0.842179405,1.422689016,2.672899272,-0.479593043,0.216893651,0.33361002
0,0,0,-0.698251064,-0.589413535,0.282625979,0.584945747,-0.651450397,-0.745306165,-1.986751137,-2.014242672,0.201941703,0.624103844,-0.42917241
0,0,0,-2.366748322,-0.589413535,0.502182436,-0.666029193,1.584427522,-0.844524013,-0.840422906,-1.190129803,0.273682202,0.216893651,1.096392451
0,1,0,-0.29376688,0.292308985,0.157165147,0.234672763,-0.963570317,0.346090165,0.014399178,1.642758186,0.094330953,-0.597526734,0.33361002
1,0,1,0.768004103,-0.589413535,-1.055007898,-0.866185184,-1.601551286,-0.298825848,-1.049204336,-0.263002825,1.242178947,-0.597526734,1.096392451
0,0,0,0.110717304,-0.589413535,1.472658877,-0.215678215,-0.494408928,-0.149999076,0.418174586,-3.30191903,0.6323847,0.216893651,1.096392451
0,1,0,-1.355537862,1.467939012,-0.121431702,0.434828754,-1.232503833,-0.298825848,0.051822265,0.458095936,-0.694814542,0.624103844,-0.42917241
0,0,0,1.526411948,-0.589413535,0.3158362,-1.36657516,-0.592559846,-1.042959709,-0.135293169,-1.087115694,0.811735949,-0.597526734,-0.42917241
0,1,0,-0.799372109,1.688369642,0.284470992,-1.866965136,-0.172473916,-0.497261545,-0.948752893,1.488237023,1.062827698,-1.004736927,0.33361002
0,1,0,-0.344327403,1.614892765,1.537234306,0.685023742,0.302576529,1.487095418,-0.913299443,-0.623552205,-0.874165791,-1.004736927,-1.191954841
0,0,0,-0.748811586,-0.589413535,0.585207987,-1.516692153,1.026930306,1.090224025,0.485142215,0.200560664,0.739995449,-0.597526734,-1.191954841
0,0,0,-0.622410279,-0.589413535,0.452367106,-1.56673115,0.485137237,0.494916937,0.770739455,-0.778073368,-0.228501295,0.216893651,-0.42917241
0,0,0,-0.344327403,-0.589413535,0.806609457,0.434828754,-1.430768688,-0.695697241,1.735861162,-0.881087477,1.529140945,-0.190316542,1.096392451
0,0,0,0.414080442,-0.589413535,-1.115893302,-0.916224181,-0.252957669,0.395699089,-0.233774975,-0.159988716,0.453033451,-0.597526734,-0.42917241
0,0,1,1.930896132,-0.589413535,1.59811971,-0.465873203,0.487100255,-1.042959709,0.463476217,-2.168763835,-0.479593043,1.438524229,1.096392451
0,0,0,-0.142085311,-0.589413535,-0.831761417,0.184633766,-0.941977115,-0.249216924,0.695893281,-1.03560864,-0.300241794,-0.597526734,-0.42917241
0,0,0,-0.875212894,-0.589413535,-0.165711996,0.134594768,1.0583386,-1.142177557,-0.076204084,1.951800512,0.094330953,-1.004736927,0.33361002
0,0,0,0.237118612,-0.589413535,-0.018111017,1.185413718,-1.049943125,2.032793583,0.313783871,0.097546556,-0.120890546,1.031314036,-0.42917241
0,1,0,0.818564626,2.276184655,1.114726502,0.334750759,1.048523508,-1.142177557,-1.427374475,-0.778073368,-1.268738539,-0.597526734,2.621957313
0,0,0,2.133138224,-0.589413535,-2.285631066,-0.165639217,1.733616918,-0.844524013,-1.772060799,0.50960299,0.66825495,-0.597526734,0.33361002
0,0,0,-0.243206357,-0.589413535,-1.285634429,-0.015522225,-0.211734283,0.197263392,0.108941712,-0.778073368,0.309552452,-0.597526734,-0.42917241
0,0,0,0.768004103,-0.589413535,0.306611138,-0.565951198,-0.292218036,-0.646088317,0.96179416,1.642758186,-1.806792286,0.624103844,0.33361002
0,0,0,1.324169856,-0.589413535,-0.233977449,1.335530711,-1.11668575,1.040615101,0.187727158,1.539744077,0.560644201,-0.190316542,-1.191954841
0,1,0,0.793284365,1.247508382,-1.222904013,-0.215678215,1.364569465,0.346090165,0.550140207,-0.675059259,-1.12525754,1.031314036,0.33361002
0,0,0,1.020806718,-0.589413535,1.168231857,-0.515912201,0.66180889,-0.993350785,0.203484247,0.200560664,-1.519830287,-0.597526734,2.621957313
0,0,0,0.110717304,-0.589413535,-0.424013711,0.084555771,-1.181465356,1.685531114,0.516656393,0.561110045,0.7041252,-1.004736927,0.33361002
0,0,1,1.72865404,-0.589413535,1.609189783,0.234672763,-0.82812205,-0.596479393,1.704346984,0.561110045,1.278049196,-0.597526734,1.096392451
0,1,0,0.666883057,1.100554628,0.046464412,-1.016302177,0.308465584,-0.745306165,-0.871937084,-0.932594531,-0.156760795,-0.190316542,-0.42917241
0,1,0,0.565762011,1.835323395,-0.606669923,-0.666029193,-1.680072021,-2.03513819,0.378781863,-0.056974607,-2.631808031,1.031314036,-1.191954841
0,1,1,0.060156781,1.982277148,-1.272719343,0.034516773,0.155350152,-0.943741861,-2.240834199,-1.190129803,1.313919446,-1.004736927,1.859174882
0,0,0,0.009596258,-0.589413535,-1.123273351,-0.565951198,-0.015432446,-0.149999076,-2.912480122,-2.014242672,0.453033451,0.216893651,-0.42917241
0,1,0,0.565762011,1.027077752,0.334286322,0.234672763,-2.363202412,-0.695697241,-1.582975729,-0.932594531,1.923713693,3.067365,0.33361002
0,1,0,-0.571849756,1.761846518,0.568602877,0.785101737,-0.160695805,-0.844524013,0.884978351,-0.417523988,0.201941703,-0.190316542,3.384739744
